@RELATION compas

@ATTRIBUTE attribute_0 {0,1}
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 REAL
@ATTRIBUTE attribute_7 REAL
@ATTRIBUTE attribute_8 REAL
@ATTRIBUTE attribute_9 {0,1}
@ATTRIBUTE attribute_10 REAL
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 {0,1}
@ATTRIBUTE attribute_14 {0,1}
@ATTRIBUTE attribute_15 {0,1}

@DATA
1,39,0,9,4,0,10,-1,2994,0,9,3,10,0,1,0
0,31,0,6,0,0,0,-2,5,1,6,4,0,1,1,0
1,27,0,6,0,0,0,0,0,0,6,6,0,0,1,1
1,22,0,5,0,0,0,0,1,0,5,6,0,0,1,0
1,26,0,4,0,0,4,624,72,0,4,6,4,0,1,0
1,55,0,6,0,0,12,-69,70,1,6,2,12,1,1,0
1,32,0,10,0,0,16,-1,1,0,10,7,16,0,1,0
0,48,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,45,0,7,0,0,17,-1,1,0,7,5,17,0,1,1
1,28,0,8,0,0,8,-1,1,1,8,7,8,0,1,0
1,38,0,3,0,0,2,-21,21,0,3,2,2,0,0,1
1,33,0,6,0,0,11,-1,1,0,6,2,11,0,1,0
0,23,0,5,0,0,1,-17,17,0,5,5,1,0,1,0
1,26,0,4,0,0,4,-73,74,0,4,5,4,0,1,0
1,26,0,8,1,1,13,0,1,0,8,4,13,0,1,0
0,53,0,3,0,0,1,-1,1,0,3,1,1,0,0,0
1,55,0,3,0,0,6,113,921,0,3,1,6,0,1,1
1,22,0,5,0,0,2,112,127,0,5,6,2,0,0,1
1,39,2,9,2,1,19,-1,1,0,9,7,19,0,1,0
0,56,0,1,0,0,3,-1,1,0,1,1,3,0,0,1
1,55,0,3,0,0,1,0,0,0,3,2,1,0,0,0
1,34,0,3,0,0,1,-1,1,0,3,2,1,0,0,1
1,21,0,5,1,0,1,-1,1,0,5,7,1,0,1,0
1,49,0,4,0,0,3,0,0,0,4,2,3,0,0,0
1,60,0,8,0,0,43,160,99,0,8,5,43,0,1,0
0,22,0,6,0,0,1,-1,1,0,6,6,1,0,1,0
1,45,0,1,0,0,4,-1,2,0,1,1,4,0,0,0
1,24,0,4,0,0,4,-1,1,0,4,5,4,0,1,0
1,57,0,1,0,0,3,-1,1,0,1,2,3,0,1,0
1,21,0,5,1,0,3,-22,22,0,5,6,3,0,1,0
1,31,0,6,0,0,7,-1,1,0,6,5,7,0,1,1
1,48,0,8,0,0,0,-1,1,0,8,3,0,0,0,0
1,25,0,4,0,0,4,-1,1,0,4,4,4,0,0,0
1,19,0,7,0,0,0,-1,1,0,7,8,0,0,0,0
1,55,0,7,0,0,3,-1,1,0,7,2,3,0,0,0
1,21,0,4,0,0,0,-1,1,0,4,6,0,0,0,0
1,26,0,8,0,0,9,-1,1,1,8,7,9,1,1,0
1,33,0,1,0,0,0,0,0,0,1,1,0,0,0,0
0,22,0,9,0,1,5,-1,1,0,9,4,5,0,0,1
0,44,0,6,0,0,3,-1,1,0,6,2,3,0,0,0
1,38,0,7,0,0,14,-1,1,0,7,3,14,0,1,0
1,23,0,7,0,0,0,0,1,0,7,5,0,0,1,0
1,32,0,6,0,0,0,-1,1,0,6,8,0,0,0,1
1,35,0,8,0,0,4,-1,1,0,8,3,4,0,1,0
1,32,0,4,0,0,1,0,0,0,4,3,1,0,1,0
1,32,0,6,0,0,6,55,347,1,6,4,6,1,1,0
1,32,0,8,1,0,13,680,451,0,8,9,13,0,1,1
1,29,1,6,2,0,6,0,0,0,6,8,6,0,1,1
1,20,0,10,0,0,0,-1,1,0,10,10,0,0,0,0
1,55,0,1,0,0,0,-1,1,1,1,1,0,0,1,0
1,34,0,7,0,0,10,-1,1,0,7,5,10,0,1,0
1,41,0,9,0,0,3,0,1,0,9,6,3,0,0,1
1,36,0,3,0,0,4,-1,1,0,3,3,4,0,0,0
1,31,0,5,0,0,1,-3,3,0,5,2,1,0,0,0
1,39,0,2,0,0,3,-1,1,0,2,3,3,0,1,1
1,38,0,4,0,0,11,-268,268,0,4,2,11,0,0,0
0,26,0,5,0,0,3,-27,27,0,5,3,3,0,1,0
1,26,0,8,1,0,4,-1,1,1,8,9,4,0,1,0
0,19,0,5,0,0,0,0,1,0,5,6,0,0,1,1
1,31,2,9,1,0,8,171,0,0,9,7,8,0,1,1
1,23,0,8,0,0,2,-1,1,0,8,8,2,0,1,0
1,22,0,3,0,0,0,-1,1,0,3,5,0,0,1,1
0,21,0,6,0,0,0,-1,1,0,6,7,0,0,0,0
1,59,0,6,0,0,22,-1,1,0,6,6,22,0,1,0
1,58,0,8,0,0,2,343,316,0,8,6,2,0,0,0
1,40,0,2,0,0,3,-1,1,0,2,1,3,0,1,0
1,28,0,9,1,0,6,-1,1,1,9,8,6,0,1,0
1,29,0,6,0,0,6,108,1,0,6,3,6,0,1,1
1,26,0,3,0,0,3,-21,21,0,3,3,3,0,1,0
1,20,0,3,0,0,0,-1,1,0,3,5,0,0,1,1
1,26,0,8,0,0,4,81,86,0,8,6,4,0,1,0
1,40,0,1,0,0,1,0,0,0,1,1,1,0,1,0
1,21,0,4,0,0,1,-11,11,0,4,7,1,0,0,0
1,30,0,7,1,0,9,-1,1,1,7,2,9,0,1,0
1,21,0,4,0,0,1,-1,1,0,4,6,1,0,1,0
1,30,0,3,0,0,0,0,0,0,3,2,0,0,1,1
1,24,0,2,0,2,1,0,1,1,2,4,1,1,1,1
1,35,0,10,0,0,0,-1,1,0,10,5,0,0,0,0
1,24,0,3,0,1,0,0,1,0,3,5,0,0,1,0
1,53,0,8,0,0,9,-1,1,0,8,5,9,0,1,1
0,23,0,2,0,0,0,-1,1,0,2,3,0,0,1,0
0,21,0,8,0,0,1,132,138,0,8,9,1,0,0,0
1,53,0,5,0,0,8,-13,13,0,5,2,8,0,0,1
1,49,0,1,0,0,0,-4,4,0,1,1,0,0,1,0
0,29,0,6,0,0,7,-1,1,0,6,3,7,0,0,0
1,24,0,6,0,0,11,-32,32,0,6,4,11,0,1,0
1,32,2,8,0,0,15,-1,1,0,8,5,15,0,1,0
1,24,0,6,0,0,2,-1,1,0,6,7,2,0,1,0
0,47,0,5,0,0,2,-1,1,0,5,1,2,0,0,0
1,26,0,4,0,0,4,624,72,0,4,6,4,0,1,1
1,48,0,1,0,0,1,-1,1,0,1,1,1,0,1,0
1,28,0,8,0,0,10,-131,1,0,8,9,10,0,1,0
1,53,0,7,0,0,3,-1,1,0,7,7,3,0,1,0
1,33,0,4,1,0,5,-1,1,0,4,2,5,0,1,0
1,40,0,1,0,0,4,0,1,0,1,1,4,0,0,1
1,33,0,1,0,0,1,-2,2,0,1,1,1,0,0,0
1,26,0,3,0,0,0,0,1,0,3,2,0,0,1,0
0,38,0,2,0,0,0,-1,1,0,2,1,0,0,1,1
1,65,0,1,0,0,2,-4,5,0,1,1,2,0,0,0
0,29,0,7,0,0,2,-1,1,0,7,4,2,0,0,0
0,41,0,2,0,0,6,-1,1,0,2,1,6,0,1,0
0,31,0,6,0,0,2,0,1,0,6,3,2,0,0,0
1,38,0,4,0,0,2,0,0,0,4,2,2,0,0,0
1,38,0,2,0,0,5,-1,1,0,2,3,5,0,0,0
1,54,0,5,0,0,10,0,0,0,5,2,10,0,0,0
1,22,0,4,0,0,0,-1,1,0,4,5,0,0,1,0
1,52,0,4,0,0,0,-1,1,0,4,1,0,0,1,0
1,22,1,7,0,0,1,-1,1,0,7,6,1,0,1,0
1,21,0,5,2,0,3,0,1,1,5,6,3,0,1,1
1,38,0,1,0,0,1,-1,1,0,1,1,1,0,1,0
1,32,0,10,0,0,8,0,1,0,10,5,8,0,1,0
0,34,0,7,0,0,4,-152,152,0,7,3,4,0,0,0
0,20,1,10,0,0,1,483,52,0,10,9,1,0,1,0
1,48,0,7,0,0,7,-1,1,0,7,3,7,0,1,0
1,28,0,4,0,0,6,-2,2,0,4,3,6,0,0,0
1,21,0,8,0,0,1,-8,8,0,8,8,1,0,1,1
0,23,0,9,0,0,7,-1,1,0,9,5,7,0,0,1
1,23,0,2,0,0,1,-2,2,0,2,4,1,0,1,0
1,22,0,5,0,0,1,-1,1,0,5,5,1,0,0,0
1,46,0,2,0,0,2,-11,11,0,2,1,2,0,0,0
1,21,0,10,0,0,1,0,0,0,10,9,1,0,1,0
0,34,0,3,0,0,6,-1,1,0,3,2,6,0,1,0
1,59,0,9,0,0,9,-91,1,0,9,4,9,0,1,0
0,24,0,4,0,0,0,-1,1,1,4,3,0,0,1,0
0,26,0,6,0,0,7,48,66,0,6,5,7,0,0,0
1,31,0,3,0,0,8,-1,1,0,3,3,8,0,1,0
1,36,0,4,0,0,5,-18,18,0,4,2,5,0,0,0
1,24,0,5,0,0,0,0,1,1,5,5,0,0,0,1
0,52,0,1,0,0,0,-1,1,0,1,1,0,0,1,0
1,26,0,10,2,0,13,-69,41,0,10,10,13,0,1,0
1,44,0,2,0,0,0,-1,1,0,2,1,0,0,1,0
1,30,1,10,0,2,15,-1,1,0,10,8,15,0,1,0
0,29,0,1,0,0,1,0,0,0,1,1,1,0,1,0
1,30,0,2,0,0,3,-166,166,0,2,2,3,0,1,1
1,26,0,7,0,0,8,0,0,0,7,5,8,0,1,1
0,21,0,3,0,0,1,-11,11,0,3,4,1,0,1,0
1,53,0,2,0,0,0,-1,1,0,2,2,0,0,0,1
1,42,0,1,0,0,1,-10,10,0,1,1,1,0,1,0
1,22,0,7,0,0,1,13,1,0,7,6,1,0,1,0
1,20,0,8,3,0,3,0,0,0,8,8,3,0,1,0
0,50,0,1,0,0,0,0,1,0,1,1,0,0,1,0
1,26,1,9,0,0,9,-84,84,0,9,9,9,0,0,1
1,31,0,2,0,0,0,0,0,0,2,2,0,0,1,1
1,42,0,1,0,0,0,-1,2,0,1,1,0,0,0,0
0,34,0,6,0,0,1,39,126,0,6,2,1,0,0,0
0,26,0,3,0,0,1,-18,19,0,3,2,1,0,1,0
1,34,0,6,0,0,10,0,1,0,6,1,10,0,0,0
1,20,0,8,0,0,0,-1,1,0,8,9,0,0,1,0
1,46,0,3,0,0,5,125,240,0,3,2,5,0,0,0
0,29,0,10,0,0,20,11,46,0,10,3,20,0,0,0
0,27,0,4,0,0,1,-1,1,0,4,3,1,0,1,0
1,22,0,3,0,0,3,-1,1,0,3,4,3,0,1,1
1,36,0,5,0,0,5,-1,1,1,5,3,5,1,1,1
1,55,0,4,0,0,5,-1,1,0,4,3,5,0,1,0
1,39,0,1,0,0,1,-1,1,0,1,2,1,0,1,0
1,31,0,5,0,0,0,-1,1,0,5,2,0,0,1,0
1,46,0,4,0,0,9,-1,1,0,4,2,9,0,1,0
1,29,0,4,0,0,0,0,0,0,4,5,0,0,1,0
1,29,0,4,0,0,3,-1,1,0,4,4,3,0,0,0
1,23,0,4,0,0,2,-1,1,0,4,7,2,0,1,0
1,29,0,2,0,0,12,0,0,0,2,4,12,0,1,0
1,30,0,9,1,1,5,-114,830,0,9,5,5,0,0,0
1,24,0,3,0,0,0,-1,1,0,3,4,0,0,1,0
1,41,2,10,0,0,18,-1,1,0,10,8,18,0,1,0
0,21,0,8,3,1,4,-1,463,0,8,8,4,0,1,0
1,26,0,8,1,0,4,649,1562,0,8,6,4,0,1,0
1,44,0,2,0,0,5,0,0,0,2,1,5,0,0,0
1,30,0,7,1,0,9,-1,1,1,7,2,9,1,1,0
1,26,0,7,0,0,5,0,0,0,7,8,5,0,1,0
1,33,0,7,0,0,16,-243,243,0,7,3,16,0,1,0
1,53,0,6,0,0,36,-7,7,0,6,9,36,0,0,0
0,32,0,2,0,0,5,-29,149,0,2,2,5,0,0,0
1,29,0,2,0,0,0,-1,1,0,2,2,0,0,1,1
1,53,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,35,0,9,0,0,1,-12,12,0,9,5,1,0,1,0
0,27,0,7,0,1,4,-1,1,0,7,3,4,0,1,1
1,30,0,9,0,0,1,0,1,0,9,7,1,0,1,0
0,27,0,5,0,0,13,-1,1,0,5,2,13,0,0,1
1,22,0,3,0,0,0,-1,1,0,3,4,0,0,1,1
1,21,0,7,1,0,1,-1,1,0,7,6,1,0,1,0
1,53,0,1,0,0,3,-1,1,0,1,1,3,0,0,1
1,22,0,8,0,0,2,-113,1,0,8,9,2,0,1,1
1,36,0,1,0,0,2,0,1,0,1,2,2,0,1,0
1,48,0,3,0,0,4,-1,0,0,3,2,4,0,1,0
0,34,0,3,0,0,0,-1,1,1,3,2,0,1,1,0
1,27,0,2,0,0,1,-86,3,0,2,2,1,0,1,0
1,49,0,2,0,0,0,0,1,0,2,1,0,0,1,1
1,30,0,6,0,0,2,-188,1,0,6,4,2,0,1,0
0,42,0,2,0,0,0,-1,1,0,2,1,0,0,0,0
1,33,0,8,0,0,3,-19,19,0,8,7,3,0,0,0
0,35,0,3,0,0,2,-3,3,0,3,1,2,0,0,1
1,31,0,2,0,0,0,-1,1,0,2,2,0,0,0,1
1,24,0,6,0,0,2,-27,27,0,6,5,2,0,0,0
1,45,0,2,0,0,2,89,103,0,2,1,2,0,0,0
1,23,0,8,1,0,2,-1,1,0,8,8,2,0,0,1
1,65,0,3,0,0,1,-1,1,0,3,3,1,0,0,0
1,22,0,2,0,0,1,-1,1,0,2,3,1,0,0,1
1,20,0,7,0,0,4,0,1,0,7,6,4,0,0,0
1,58,0,4,0,0,3,0,0,0,4,1,3,0,0,0
0,28,0,9,0,0,9,-12,12,1,9,9,9,1,1,1
0,74,0,1,0,0,0,-1,1,0,1,1,0,0,0,0
1,41,0,6,0,0,6,-1,1,0,6,2,6,0,1,1
1,29,0,2,0,0,0,-1,1,0,2,3,0,0,1,0
0,31,0,8,0,0,4,0,0,0,8,5,4,0,1,1
1,56,0,2,0,0,6,-1,1,0,2,1,6,0,1,0
1,41,0,2,0,0,3,-1,1,0,2,1,3,0,1,1
1,30,0,10,0,0,8,-1,1,0,10,5,8,0,1,0
1,25,0,3,0,0,1,-1,1,0,3,6,1,0,1,0
0,55,0,1,0,0,2,-1,1,0,1,1,2,0,1,0
1,27,0,3,0,0,2,0,1,0,3,3,2,0,1,0
1,46,0,5,0,0,5,0,0,0,5,7,5,0,1,1
1,57,0,1,0,0,2,-50,50,0,1,1,2,0,1,0
1,34,0,9,0,0,0,0,1,0,9,7,0,0,1,0
0,28,0,4,0,0,3,-1,1,0,4,4,3,0,1,0
1,33,0,3,0,0,3,-44,44,0,3,3,3,0,0,0
1,28,0,8,0,0,20,0,0,0,8,3,20,0,1,0
1,29,0,8,0,0,0,-1,1,0,8,3,0,0,0,1
1,19,2,10,1,1,3,22,23,0,10,10,3,0,1,0
0,32,0,2,0,1,4,-1,1,0,2,1,4,0,0,0
1,32,0,5,0,0,6,-1,1,1,5,2,6,1,1,0
1,29,0,5,0,0,4,-1,1,0,5,6,4,0,1,0
1,25,0,10,0,0,7,-1,1,0,10,8,7,0,0,0
1,24,0,7,0,0,8,-1,1,0,7,7,8,0,1,1
1,22,0,3,0,1,2,0,0,0,3,6,2,0,1,0
1,39,0,3,0,0,5,-21,21,0,3,2,5,0,0,0
0,24,0,10,0,0,3,-1,1,0,10,9,3,0,1,1
1,21,0,10,0,0,0,0,1,0,10,8,0,0,1,0
1,36,0,9,0,0,1,-1,1,0,9,3,1,0,1,0
1,34,0,5,0,0,3,0,1,0,5,2,3,0,1,1
0,34,0,3,0,0,5,-1,1,0,3,3,5,0,1,1
1,29,0,7,1,0,6,-55,55,0,7,5,6,0,1,0
0,30,0,5,0,0,0,-1,1,0,5,2,0,0,1,0
1,28,0,4,1,0,9,-1,1,0,4,3,9,0,0,0
1,46,0,3,0,0,3,-35,35,1,3,3,3,1,1,1
1,37,0,9,0,0,11,-1,1,0,9,4,11,0,0,0
1,20,0,9,0,0,0,-1,1,0,9,7,0,0,0,1
1,37,0,8,0,0,8,-63,64,0,8,2,8,0,0,0
1,43,0,6,0,0,1,-1,1,0,6,4,1,0,0,0
1,33,0,1,0,0,0,-1,1,0,1,1,0,0,0,0
1,21,0,4,0,0,1,-301,1,0,4,5,1,0,0,0
1,46,0,6,0,0,2,-1,1,0,6,3,2,0,1,0
1,26,0,2,0,0,0,0,0,0,2,3,0,0,1,1
1,31,0,10,0,0,13,-1,1,0,10,9,13,0,1,0
1,35,0,3,0,0,5,-1,1,0,3,2,5,0,1,0
1,19,0,8,0,0,3,-1,1,0,8,8,3,0,1,1
0,35,0,6,0,0,4,-24,24,0,6,1,4,0,1,0
0,28,0,5,0,0,3,-16,16,0,5,4,3,0,1,0
1,29,0,1,0,0,0,-1,1,0,1,2,0,0,1,0
1,50,0,1,0,0,2,-32,32,0,1,1,2,0,0,0
1,43,0,5,0,0,0,-1,1,0,5,4,0,0,1,0
0,46,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,25,0,9,0,1,4,-1,1,1,9,8,4,1,1,0
0,20,0,7,0,1,0,-1,1,1,7,8,0,1,1,0
1,58,0,6,0,0,12,-1,1,0,6,3,12,0,1,0
1,51,0,1,0,0,1,-20,20,0,1,1,1,0,0,1
1,30,0,9,0,0,7,-1,1,0,9,7,7,0,1,0
1,37,0,1,0,0,4,0,0,0,1,1,4,0,0,0
1,43,0,10,0,0,6,0,81,0,10,5,6,0,1,0
1,48,0,1,0,0,1,0,1,0,1,1,1,0,1,0
1,26,0,5,1,0,6,-8,8,0,5,4,6,0,1,1
1,22,0,3,0,0,0,0,0,0,3,5,0,0,0,0
1,28,0,3,0,0,0,-1,1,0,3,2,0,0,0,0
1,27,0,2,0,0,0,-1,1,0,2,4,0,0,1,0
1,27,0,9,0,0,10,-1,1,0,9,8,10,0,1,1
1,32,1,10,0,0,11,149,127,0,10,10,11,0,0,0
1,24,0,2,0,0,0,-1,2,0,2,4,0,0,0,0
0,54,0,8,0,0,9,-13,13,0,8,1,9,0,0,0
1,42,0,1,0,0,0,-3,4,0,1,1,0,0,1,0
1,53,0,6,0,0,1,-1,1,0,6,3,1,0,1,0
1,20,0,5,0,0,0,-1,1,0,5,5,0,0,0,0
1,39,0,5,0,0,9,-1,1,0,5,3,9,0,0,1
1,28,0,2,0,0,0,-2,2,0,2,2,0,0,0,1
0,53,0,1,0,0,0,-1,1,0,1,1,0,0,1,0
0,25,0,7,0,0,5,-3,4,0,7,4,5,0,0,0
1,26,0,9,0,0,2,-1,1,0,9,3,2,0,0,0
1,58,0,7,0,0,21,-1,2,0,7,4,21,0,1,0
0,29,0,4,0,0,5,-9,9,0,4,5,5,0,1,1
1,27,2,8,0,0,6,-1,1,0,8,8,6,0,1,0
0,39,0,7,0,0,8,-1,2,0,7,5,8,0,0,0
0,59,0,1,0,0,0,-1,1,0,1,1,0,0,0,1
1,26,0,4,0,0,1,-39,39,0,4,3,1,0,0,0
1,22,1,10,0,4,6,168,251,0,10,10,6,0,0,0
1,49,0,3,0,0,1,-33,33,0,3,1,1,0,1,0
1,27,0,9,1,0,9,-1,1,0,9,8,9,0,1,1
1,30,0,4,0,0,1,-1,1,0,4,3,1,0,0,0
0,23,0,5,0,0,0,-1,1,0,5,6,0,0,1,1
1,22,0,6,0,0,3,0,1,0,6,5,3,0,1,1
1,21,0,6,0,1,2,-1,1,0,6,6,2,0,1,0
1,38,1,9,2,2,22,-34,15,1,9,9,22,1,1,1
1,39,0,3,0,0,1,-3,4,0,3,4,1,0,0,0
1,24,0,9,0,0,15,-31,31,1,9,9,15,1,1,0
1,29,0,4,0,0,2,-1,1,0,4,5,2,0,1,0
1,26,1,9,0,0,9,-84,84,0,9,9,9,0,0,0
1,29,0,8,0,0,6,-1,1,0,8,4,6,0,1,0
1,31,0,10,0,0,23,0,0,0,10,10,23,0,1,0
0,43,0,9,0,0,3,43,58,0,9,2,3,0,1,1
0,53,0,-1,0,0,0,0,1,0,-1,-1,0,0,0,1
0,30,0,2,0,0,0,-1,1,0,2,1,0,0,0,1
1,56,0,2,0,0,3,-27,27,0,2,1,3,0,1,0
1,24,0,8,0,0,1,-1,1,0,8,8,1,0,1,0
1,61,0,7,0,0,13,-1,1,0,7,3,13,0,1,0
1,58,0,3,0,0,2,-1,1,0,3,1,2,0,0,0
1,29,0,2,0,0,0,-1,1,0,2,2,0,0,1,0
0,48,0,6,0,0,9,-87,87,0,6,6,9,0,1,0
1,49,0,5,0,0,1,-1,1,0,5,6,1,0,1,0
1,30,0,3,0,0,6,-10,10,0,3,2,6,0,1,0
1,26,0,10,0,1,6,0,0,0,10,10,6,0,1,0
0,52,0,9,0,0,8,-1,1,0,9,7,8,0,1,0
1,27,0,2,0,0,0,-1,1,0,2,3,0,0,0,0
1,22,0,8,2,0,3,-1,1,0,8,6,3,0,0,0
1,23,0,9,0,0,2,-1,1,0,9,7,2,0,1,0
1,27,0,4,0,0,7,-1,1,0,4,3,7,0,1,0
1,29,0,5,1,0,8,-91,91,0,5,3,8,0,0,0
1,20,0,10,0,0,1,-1,1,0,10,8,1,0,1,0
1,27,0,7,0,0,2,-1,169,0,7,6,2,0,1,0
1,34,0,7,0,0,6,-23,23,0,7,2,6,0,1,1
1,23,0,9,0,0,4,-27,27,0,9,8,4,0,1,1
1,24,0,10,0,0,11,-15,15,1,10,8,11,1,1,1
0,26,0,9,0,0,0,-6,6,0,9,7,0,0,1,1
1,24,0,5,0,1,1,-1,1,0,5,4,1,0,0,0
1,28,0,2,0,0,1,-1,1,0,2,2,1,0,1,0
1,39,0,1,0,0,8,-56,56,0,1,3,8,0,0,0
1,31,0,8,0,0,0,-1,1,0,8,5,0,0,0,0
1,43,0,8,0,0,2,0,1,0,8,5,2,0,0,0
0,27,0,10,0,0,3,-1,1,0,10,7,3,0,0,0
1,37,0,3,0,0,3,-1,1,0,3,2,3,0,1,1
0,21,0,5,0,0,0,-2,2,0,5,6,0,0,1,1
1,34,0,9,0,0,27,-1,1,0,9,7,27,0,1,0
1,27,0,9,0,0,4,-24,24,0,9,7,4,0,1,0
1,38,0,1,0,0,3,23,82,0,1,1,3,0,1,1
1,27,0,7,0,0,1,-1,1,0,7,8,1,0,1,0
1,20,0,10,0,0,1,0,0,1,10,10,1,0,1,0
1,34,0,7,0,0,1,-1,1,0,7,3,1,0,0,0
1,38,0,2,0,0,2,-4,4,0,2,1,2,0,0,1
1,26,0,2,0,0,2,-1,1,0,2,3,2,0,1,1
1,28,0,3,0,0,3,-1,1,0,3,2,3,0,0,0
1,34,0,9,0,0,3,-157,158,0,9,6,3,0,0,0
0,32,0,2,0,0,2,-43,44,0,2,1,2,0,1,0
0,27,0,6,0,0,12,-61,61,0,6,4,12,0,1,0
1,33,0,2,0,0,3,-51,995,0,2,2,3,0,1,0
1,35,0,8,0,0,8,-259,259,0,8,4,8,0,0,0
1,32,0,7,0,0,0,-1,1,0,7,5,0,0,1,1
1,40,0,7,0,0,10,-1,1,0,7,5,10,0,0,1
1,31,0,8,0,0,9,-1,1,1,8,8,9,0,1,0
1,38,2,8,0,0,10,-1,1,0,8,7,10,0,1,0
1,28,0,3,0,0,4,-1,1,1,3,4,4,1,1,0
0,42,0,1,0,0,0,-1,1,0,1,1,0,0,1,0
1,26,0,6,0,0,0,-1,1,0,6,2,0,0,0,0
1,21,0,5,0,0,0,-1,1,0,5,6,0,0,1,0
1,57,0,4,0,0,1,-1,1,0,4,3,1,0,0,0
1,22,0,6,0,0,0,-2,2,0,6,5,0,0,1,1
1,22,0,8,1,0,1,-1,1,0,8,6,1,0,0,0
0,38,0,9,0,0,20,-1,1,1,9,3,20,0,1,0
1,27,0,6,0,0,6,117,230,0,6,5,6,0,0,0
1,32,0,9,0,0,13,-1,1,0,9,8,13,0,1,0
0,32,0,2,0,0,0,0,0,0,2,2,0,0,0,0
1,34,0,2,0,0,3,47,11,0,2,1,3,0,0,0
1,21,0,4,1,0,1,-1,1,0,4,7,1,0,1,1
1,28,0,5,0,0,3,-62,62,0,5,2,3,0,0,0
1,26,0,8,0,0,4,-1,1,0,8,4,4,0,1,0
1,22,0,5,0,0,1,235,427,0,5,6,1,0,1,0
1,35,0,6,0,0,0,0,0,0,6,3,0,0,1,0
1,39,0,9,0,0,11,-1,1,0,9,4,11,0,1,0
1,65,0,3,0,0,1,-1,1,0,3,3,1,0,0,0
0,46,0,1,0,0,0,-1,1,0,1,1,0,0,0,1
0,25,0,3,0,0,1,-13,13,0,3,4,1,0,1,1
1,28,0,2,0,0,0,-1,1,0,2,3,0,0,1,1
1,45,0,1,0,0,13,-1,1,0,1,1,13,0,1,1
1,41,0,2,0,0,0,-1,1,0,2,1,0,0,0,0
1,29,0,2,0,0,0,-1,1,0,2,2,0,0,1,0
1,52,0,4,0,0,6,-1,1,0,4,5,6,0,0,0
1,44,0,8,0,0,23,-1,1,0,8,5,23,0,0,0
1,22,0,10,1,2,2,70,114,0,10,9,2,0,1,0
1,25,0,7,0,0,6,-1,1,0,7,8,6,0,1,0
1,37,0,9,0,0,22,-1,61,0,9,4,22,0,1,0
1,30,1,5,0,2,8,-1,1,0,5,3,8,0,1,0
0,43,0,3,0,0,1,-3,3,0,3,1,1,0,0,0
1,22,0,6,0,0,3,-5,7,0,6,5,3,0,0,1
1,21,0,4,0,0,0,-1,1,0,4,7,0,0,1,0
1,29,0,2,0,0,1,37,187,0,2,2,1,0,0,1
0,28,0,3,0,0,1,-1,1,0,3,3,1,0,1,0
1,26,0,2,0,0,2,-1,1,0,2,2,2,0,1,0
1,28,0,8,0,1,7,104,9,0,8,7,7,0,1,0
1,64,0,10,0,0,7,-29,29,0,10,6,7,0,1,0
1,54,0,1,0,0,0,-1,1,0,1,1,0,0,1,0
1,27,0,5,0,0,4,-1,1,1,5,6,4,1,1,0
1,25,0,8,1,0,4,-1,1,0,8,6,4,0,1,0
0,31,0,5,0,2,2,-1,1,0,5,4,2,0,0,1
0,42,0,1,0,0,0,-1,1,0,1,1,0,0,0,0
1,22,0,6,0,0,0,-2,2,0,6,5,0,0,1,0
1,26,0,4,0,0,11,-56,33,0,4,3,11,0,0,0
1,21,0,9,0,0,1,0,10,0,9,7,1,0,1,0
0,28,0,2,0,0,0,-1,1,0,2,2,0,0,0,1
1,30,0,1,0,0,1,-1,1,0,1,1,1,0,0,0
1,21,0,5,0,0,0,-1,1,0,5,5,0,0,0,0
1,34,0,1,0,0,0,0,0,0,1,1,0,0,1,0
0,50,0,2,0,0,1,18,118,0,2,1,1,0,1,0
1,55,0,1,0,0,8,-1,1,0,1,1,8,0,1,0
1,29,0,8,0,0,5,0,1,0,8,7,5,0,1,0
1,35,0,2,0,0,1,-1,1320,0,2,1,1,0,1,0
0,23,0,5,0,0,1,-2,2,0,5,5,1,0,1,0
1,42,0,2,0,0,1,0,0,0,2,1,1,0,0,0
0,53,0,2,0,0,3,-1,1,0,2,1,3,0,1,0
1,23,0,6,0,0,2,-1,1,0,6,5,2,0,1,0
0,20,0,4,0,0,1,-49,50,0,4,6,1,0,0,0
0,47,0,9,0,0,7,-1,1,0,9,2,7,0,1,0
1,62,0,1,0,0,2,-4,5,0,1,1,2,0,0,0
1,23,0,9,0,0,6,-1,1,0,9,8,6,0,1,0
1,20,0,6,0,0,0,-1,1,0,6,7,0,0,1,0
1,30,0,9,1,0,11,31,69,0,9,9,11,0,0,0
1,33,0,7,0,0,16,-243,243,0,7,3,16,0,1,0
1,22,0,6,0,0,0,-1,1,0,6,5,0,0,0,0
1,48,0,8,0,0,2,-1,1,1,8,5,2,0,0,0
1,48,0,7,0,0,1,-1,1,0,7,4,1,0,0,0
1,29,0,4,0,1,2,-1,1,0,4,3,2,0,1,0
1,26,0,9,0,0,4,-1,1,0,9,7,4,0,1,0
